Question Difficulty,Topic Difficulty,Score,Skill Level,Skill_Level_encoded,Time Taken (QNS/Seconds)
9.1,4.9,92.0,Advanced,2,11.2512
3.6,3.9,66.25,Beginner,0,21.4019
3.0,9.5,66.25,Intermediate,1,4.6119
9.9,1.9,96.4,Advanced,2,13.1584
5.8,3.9,100.0,Advanced,2,5.5977
2.9,8.1,98.0,Advanced,2,6.7347
1.1,5.8,68.95,Beginner,0,11.2041
8.0,9.1,23.049999999999997,Beginner,0,23.4371
4.6,3.5,63.550000000000004,Beginner,0,9.706
5.6,4.8,53.2,Beginner,0,9.297
5.5,7.8,93.4,Advanced,2,14.1948
7.3,9.7,86.0,Advanced,2,4.0872
8.7,10.0,15.850000000000009,Beginner,0,12.0874
6.3,1.4,65.35,Beginner,0,23.2967
5.1,7.3,95.2,Advanced,2,11.4165
6.7,7.4,36.55,Beginner,0,7.8626
3.1,4.7,64.9,Beginner,0,21.3965
6.4,3.1,100.0,Advanced,2,9.8893
5.6,1.1,100.0,Advanced,2,8.9027
9.2,7.5,86.6,Advanced,2,8.4769
8.9,1.4,99.4,Advanced,2,6.2687
1.3,10.0,49.15,Beginner,0,20.574
4.6,4.4,100.0,Advanced,2,3.4337
8.8,5.9,33.849999999999994,Beginner,0,11.8477
9.6,6.6,87.6,Advanced,2,13.7127
8.6,4.9,93.0,Advanced,2,4.2209
4.6,6.1,51.85,Beginner,0,20.9469
6.3,4.4,98.6,Advanced,2,14.8426
5.5,7.9,39.699999999999996,Beginner,0,25.9867
7.9,5.7,92.8,Advanced,2,11.2971
7.8,9.8,20.799999999999997,Beginner,0,18.1904
1.2,6.3,66.25,Beginner,0,12.668
3.5,9.7,40.6,Beginner,0,27.2424
5.4,1.2,70.3,Beginner,0,9.7376
4.5,3.6,100.0,Advanced,2,4.5866
9.8,6.8,25.299999999999997,Beginner,0,13.2774
6.1,1.7,100.0,Advanced,2,8.1825
3.3,5.1,100.0,Advanced,2,13.5297
9.6,4.3,37.45,Beginner,0,26.1807
1.1,5.5,70.3,Beginner,0,16.9894
6.6,3.9,52.75,Beginner,0,7.3394
2.5,8.3,98.4,Advanced,2,7.8262
5.2,2.1,67.15,Beginner,0,9.941
5.7,5.7,97.2,Advanced,2,8.5092
9.3,3.3,94.8,Advanced,2,10.3354
3.1,6.7,100.0,Advanced,2,11.7408
2.9,8.9,46.9,Beginner,0,22.1144
1.9,5.6,100.0,Advanced,2,6.4524
8.0,1.9,55.449999999999996,Beginner,0,20.7478
8.2,4.9,41.050000000000004,Beginner,0,20.3686
6.2,3.8,100.0,Advanced,2,14.5653
9.9,6.7,86.8,Advanced,2,11.1439
1.8,7.0,100.0,Advanced,2,13.3356
6.5,7.6,91.8,Advanced,2,10.743
5.3,1.5,69.4,Beginner,0,21.1648
2.1,8.5,52.300000000000004,Beginner,0,21.7985
4.6,1.2,100.0,Advanced,2,13.641
1.3,8.0,58.15,Beginner,0,14.5996
6.6,6.9,39.25,Beginner,0,11.4554
5.8,5.5,97.4,Advanced,2,9.874
7.1,8.3,89.2,Advanced,2,5.2403
5.0,1.5,70.75,Beginner,0,20.5348
3.5,3.1,70.3,Beginner,0,19.1925
2.6,7.9,99.0,Advanced,2,9.7838
3.4,3.1,70.75,Beginner,0,18.9057
5.2,9.6,90.4,Advanced,2,7.5824
1.7,7.2,59.949999999999996,Beginner,0,16.1807
3.4,8.1,48.25,Beginner,0,13.4069
3.7,6.1,55.9,Beginner,0,7.3427
4.8,2.2,100.0,Advanced,2,4.2019
9.3,4.4,92.6,Advanced,2,8.8309
2.3,7.9,99.6,Advanced,2,4.5599
3.4,8.0,70.1,Intermediate,1,7.9907
4.4,1.2,74.8,Beginner,0,9.1386
6.7,1.4,100.0,Advanced,2,8.8376
8.5,2.1,98.8,Advanced,2,4.4827
1.2,6.9,100.0,Advanced,2,10.3768
1.8,7.5,58.15,Beginner,0,10.1303
8.6,1.3,100.0,Advanced,2,6.1263
4.3,4.9,58.6,Beginner,0,14.1439
1.9,9.4,97.4,Advanced,2,9.8799
1.8,3.3,100.0,Advanced,2,7.2332
4.5,7.5,96.0,Advanced,2,11.8151
5.2,3.1,100.0,Advanced,2,5.9033
10.0,2.3,95.4,Advanced,2,7.9364
5.3,9.7,32.5,Beginner,0,25.8579
2.0,4.1,100.0,Advanced,2,11.3033
5.2,2.5,65.35,Beginner,0,19.3352
5.5,5.5,50.5,Beginner,0,16.526
6.4,9.1,30.25,Beginner,0,10.2213
8.9,3.7,65.89999999999999,Intermediate,1,6.6727
2.9,6.6,100.0,Advanced,2,13.5529
8.5,9.4,19.450000000000003,Beginner,0,5.9875
1.4,5.9,100.0,Advanced,2,12.6193
7.3,3.1,99.2,Advanced,2,6.1565
7.4,7.1,91.0,Advanced,2,15.2602
4.4,3.8,81.30000000000001,Intermediate,1,19.5451
5.5,8.6,36.550000000000004,Beginner,0,24.4821
10.0,7.6,84.8,Advanced,2,8.1396
3.9,9.8,62.05,Intermediate,1,4.449
4.9,6.5,97.2,Advanced,2,4.7457
4.0,8.1,67.65,Intermediate,1,13.2948
8.6,7.0,88.8,Advanced,2,4.0203
9.2,1.3,52.75,Beginner,0,21.8381
9.7,5.4,89.8,Advanced,2,7.3766
4.1,8.0,45.550000000000004,Beginner,0,20.4975
6.4,5.6,96.0,Advanced,2,13.2705
3.1,3.5,70.3,Beginner,0,19.0884
9.1,1.6,98.6,Advanced,2,12.5153
9.3,4.1,93.2,Advanced,2,10.1763
3.9,8.3,95.6,Advanced,2,13.3997
4.8,2.8,100.0,Advanced,2,9.7133
7.5,2.2,100.0,Advanced,2,4.3411
9.4,5.6,90.0,Advanced,2,5.4949
4.8,6.9,96.6,Advanced,2,9.0872
5.3,3.0,100.0,Advanced,2,5.1412
8.5,6.3,33.39999999999999,Beginner,0,16.2762
8.9,2.7,47.8,Beginner,0,8.8773
1.0,6.3,100.0,Advanced,2,4.7558
1.8,3.3,100.0,Advanced,2,9.547
5.5,1.8,100.0,Advanced,2,3.318
8.7,2.0,98.6,Advanced,2,12.3277
4.7,4.7,57.699999999999996,Beginner,0,8.8399
9.8,2.2,96.0,Advanced,2,7.1608
8.0,1.5,100.0,Advanced,2,8.2041
3.3,6.8,99.8,Advanced,2,6.9739
3.9,9.2,93.8,Advanced,2,6.0215
7.8,3.5,49.15,Beginner,0,19.8365
3.7,1.1,100.0,Advanced,2,13.7805
4.6,3.5,100.0,Advanced,2,11.2547
6.3,4.1,99.2,Advanced,2,5.5028
10.0,8.4,83.2,Advanced,2,13.2393
2.0,2.2,100.0,Advanced,2,11.4824
3.0,4.3,67.15,Beginner,0,16.7902
4.6,2.7,67.15,Beginner,0,20.7228
5.4,2.3,65.35,Beginner,0,21.1093
3.3,9.0,44.65,Beginner,0,23.8694
3.1,4.4,100.0,Advanced,2,9.8413
9.7,8.3,84.0,Advanced,2,4.915
3.5,9.0,95.0,Advanced,2,12.3392
9.7,3.7,93.2,Advanced,2,13.5271
6.8,4.1,50.95,Beginner,0,16.4102
1.8,3.3,100.0,Advanced,2,11.4009
7.0,1.9,59.949999999999996,Beginner,0,17.5664
8.2,3.6,96.4,Advanced,2,14.3225
5.0,1.7,69.85,Beginner,0,20.8667
7.8,5.1,94.2,Advanced,2,3.6272
7.5,3.6,50.050000000000004,Beginner,0,17.1674
9.9,9.7,11.799999999999997,Beginner,0,11.8098
6.7,9.5,27.10000000000001,Beginner,0,25.5325
1.0,9.3,99.4,Advanced,2,6.9246
1.1,5.8,85.85,Intermediate,1,15.7512
9.4,7.9,85.4,Advanced,2,13.789
8.4,5.7,36.55,Beginner,0,24.7872
5.2,2.4,65.80000000000001,Beginner,0,22.5769
3.4,1.7,100.0,Advanced,2,11.3871
3.6,8.8,95.2,Advanced,2,9.8301
3.3,3.4,100.0,Advanced,2,11.0119
1.8,4.7,100.0,Advanced,2,13.9364
3.9,8.6,43.75,Beginner,0,23.1926
7.9,9.9,19.89999999999999,Beginner,0,10.1377
6.3,8.2,91.0,Advanced,2,5.7369
1.1,9.1,99.6,Advanced,2,10.4891
7.9,5.8,92.6,Advanced,2,7.3514
3.9,1.6,75.25,Beginner,0,23.2175
1.3,2.1,100.0,Advanced,2,7.9713
9.1,3.6,42.85,Beginner,0,16.3429
2.4,3.9,71.65,Beginner,0,16.2148
3.3,6.3,100.0,Advanced,2,12.2247
3.1,4.5,65.80000000000001,Beginner,0,24.2188
5.8,7.9,38.35,Beginner,0,13.6987
3.0,4.5,100.0,Advanced,2,9.0751
7.7,9.1,86.4,Advanced,2,5.7889
3.1,8.1,97.6,Advanced,2,15.7752
4.1,1.1,100.0,Advanced,2,6.3509
9.0,6.2,31.60000000000001,Beginner,0,25.1849
7.3,1.7,59.5,Beginner,0,20.4999
1.4,6.0,100.0,Advanced,2,4.7694
6.6,8.7,31.150000000000006,Beginner,0,10.027
8.5,6.3,90.4,Advanced,2,8.5789
1.8,5.3,100.0,Advanced,2,7.8072
5.5,7.2,94.6,Advanced,2,11.1796
1.9,8.1,100.0,Advanced,2,4.6203
1.6,8.0,56.800000000000004,Beginner,0,25.3667
3.9,7.4,97.4,Advanced,2,5.4685
8.1,3.6,47.35,Beginner,0,18.8714
7.1,6.4,93.0,Advanced,2,6.2641
9.3,9.8,81.8,Advanced,2,4.9786
8.5,1.3,55.9,Beginner,0,21.447
3.6,3.6,100.0,Advanced,2,12.4184
1.2,4.4,74.8,Beginner,0,23.2378
5.8,3.4,100.0,Advanced,2,8.5271
5.2,6.5,96.6,Advanced,2,7.3786
6.6,6.2,94.4,Advanced,2,5.4771
6.2,5.3,48.25,Beginner,0,20.8279
2.8,3.8,70.3,Beginner,0,23.1596
4.4,7.5,96.2,Advanced,2,4.9973
9.3,8.5,19.89999999999999,Beginner,0,22.8483
4.9,8.1,41.5,Beginner,0,11.3336
1.3,3.8,100.0,Advanced,2,10.9037
4.9,8.3,93.6,Advanced,2,3.8166
4.4,1.4,73.9,Beginner,0,8.2873
8.7,7.3,88.0,Advanced,2,6.8944
9.3,2.5,46.9,Beginner,0,21.6928
1.5,6.2,100.0,Advanced,2,5.5404
3.2,3.9,68.05,Beginner,0,19.9425
1.7,4.5,100.0,Advanced,2,5.9991
9.1,6.0,32.05,Beginner,0,18.5865
9.7,6.5,27.10000000000001,Beginner,0,23.6833
2.9,9.6,95.0,Advanced,2,3.2491
10.0,2.7,42.85,Beginner,0,24.4512
2.5,7.7,99.6,Advanced,2,5.3849
8.6,9.5,18.549999999999997,Beginner,0,20.0606
3.7,6.9,52.3,Beginner,0,13.8331
2.1,5.5,100.0,Advanced,2,4.8092
5.8,6.1,96.2,Advanced,2,10.8886
8.6,4.8,39.7,Beginner,0,8.4272
1.3,2.0,100.0,Advanced,2,5.8673
6.6,3.7,99.4,Advanced,2,5.1875
8.0,3.0,98.0,Advanced,2,10.5155
1.8,6.0,100.0,Advanced,2,13.1362
3.0,2.5,100.0,Advanced,2,13.7788
7.9,5.3,40.6,Beginner,0,16.8941
2.0,2.8,100.0,Advanced,2,3.4461
4.3,7.1,48.7,Beginner,0,19.3054
9.6,4.6,36.1,Beginner,0,25.4382
6.2,3.1,100.0,Advanced,2,12.9726
4.0,2.0,100.0,Advanced,2,2.5936
3.1,1.2,100.0,Advanced,2,7.4385
4.4,7.0,97.2,Advanced,2,13.4147
4.3,4.9,58.6,Beginner,0,25.8077
4.2,7.1,49.15,Beginner,0,8.9669
9.4,7.9,85.4,Advanced,2,10.2822
1.9,2.1,100.0,Advanced,2,6.8379
1.6,2.8,80.2,Beginner,0,19.0145
4.8,8.8,92.8,Advanced,2,11.596
8.6,7.6,27.10000000000001,Beginner,0,18.8166
3.7,9.7,93.2,Advanced,2,5.229
1.2,3.9,100.0,Advanced,2,5.5514
8.4,8.8,85.6,Advanced,2,6.7691
3.1,2.0,100.0,Advanced,2,7.8723
2.0,3.2,100.0,Advanced,2,6.3911
8.9,2.9,46.9,Beginner,0,21.5181
1.7,6.3,100.0,Advanced,2,10.4883
7.5,4.3,46.9,Beginner,0,19.4318
1.3,1.4,100.0,Advanced,2,13.9928
6.1,5.5,47.800000000000004,Beginner,0,26.224
8.3,5.7,61.0,Intermediate,1,10.0317
5.7,7.2,41.949999999999996,Beginner,0,7.7402
5.0,4.2,58.6,Beginner,0,15.9018
1.9,8.3,99.6,Advanced,2,5.6579
8.9,4.3,93.6,Advanced,2,5.715
7.6,9.5,85.8,Advanced,2,5.6826
5.7,1.3,100.0,Advanced,2,14.3119
5.7,3.9,56.800000000000004,Beginner,0,18.0714
6.1,1.7,64.9,Beginner,0,13.837
4.4,2.5,100.0,Advanced,2,12.679
6.4,2.3,100.0,Advanced,2,8.4203
4.8,7.7,43.75,Beginner,0,17.6096
7.9,2.4,99.4,Advanced,2,11.0042
7.6,6.5,91.8,Advanced,2,8.0131
1.1,1.1,100.0,Advanced,2,9.4652
2.2,4.8,100.0,Advanced,2,14.1541
1.0,8.1,59.050000000000004,Beginner,0,16.2601
8.7,9.4,18.549999999999997,Beginner,0,7.1366
4.0,8.9,94.2,Advanced,2,15.3439
3.1,7.3,53.199999999999996,Beginner,0,26.4664
7.8,2.2,100.0,Advanced,2,8.0774
6.9,6.2,41.05,Beginner,0,14.4941
1.4,4.1,75.25,Beginner,0,9.5768
4.9,4.8,100.0,Advanced,2,12.1376
2.3,1.6,82.45,Beginner,0,16.9005
2.1,5.4,100.0,Advanced,2,13.1072
9.0,8.8,84.4,Advanced,2,11.6279
9.0,2.0,50.5,Beginner,0,16.1929
7.1,7.7,90.4,Advanced,2,14.4932
4.4,2.9,67.15,Beginner,0,20.8072
9.7,5.8,30.25,Beginner,0,24.6544
3.6,7.1,51.85,Beginner,0,26.8758
3.3,7.5,98.4,Advanced,2,4.6328
6.9,3.3,99.6,Advanced,2,12.6363
8.4,1.5,55.449999999999996,Beginner,0,13.3055
6.3,9.7,88.0,Advanced,2,10.3337
2.0,6.7,100.0,Advanced,2,13.5948
3.2,6.0,58.6,Beginner,0,13.2551
8.8,3.6,44.199999999999996,Beginner,0,12.6495
9.3,7.2,25.75,Beginner,0,25.8369
4.3,9.0,40.15,Beginner,0,21.8277
5.5,2.6,81.65,Intermediate,1,16.2956
7.9,8.1,54.0,Intermediate,1,11.9617
8.9,9.9,15.399999999999991,Beginner,0,16.96
6.7,8.5,89.6,Advanced,2,8.1152
1.4,2.4,100.0,Advanced,2,4.7584
2.1,4.9,100.0,Advanced,2,5.6792
1.4,7.8,58.6,Beginner,0,12.2033
4.9,5.6,73.25,Intermediate,1,20.3265
6.5,7.9,35.2,Beginner,0,19.4573
2.7,7.3,55.0,Beginner,0,24.9935
2.0,1.8,100.0,Advanced,2,8.618
9.3,8.2,21.25,Beginner,0,15.5391
1.8,6.1,64.45,Beginner,0,23.3452
7.7,8.4,27.549999999999997,Beginner,0,18.0571
1.8,8.5,99.4,Advanced,2,14.7428
1.3,2.6,100.0,Advanced,2,11.2441
1.6,4.0,74.8,Beginner,0,23.4004
9.2,4.6,37.900000000000006,Beginner,0,12.0047
3.8,7.1,98.2,Advanced,2,10.5071
6.8,8.1,32.95,Beginner,0,25.529
6.9,7.9,33.39999999999999,Beginner,0,12.9975
9.8,9.8,80.8,Advanced,2,13.8854
2.2,8.9,71.14999999999999,Intermediate,1,6.2448
9.9,9.9,10.899999999999991,Beginner,0,19.503
7.3,8.4,55.050000000000004,Intermediate,1,17.7375
7.7,4.1,46.9,Beginner,0,9.4373
7.3,2.8,54.550000000000004,Beginner,0,17.5421
9.9,9.2,14.049999999999997,Beginner,0,22.7091
4.1,3.0,68.05,Beginner,0,14.5181
3.1,6.1,58.6,Beginner,0,11.6929
7.4,7.8,89.6,Advanced,2,8.4914
7.1,6.7,37.9,Beginner,0,8.9121
4.1,9.6,38.35,Beginner,0,11.0826
9.5,7.0,25.75,Beginner,0,7.1965
3.6,1.4,100.0,Advanced,2,10.4548
3.2,3.5,100.0,Advanced,2,7.0307
2.9,5.2,100.0,Advanced,2,8.5006
8.2,8.7,23.950000000000003,Beginner,0,16.5166
8.9,3.5,44.199999999999996,Beginner,0,13.8044
6.2,7.6,37.9,Beginner,0,19.7681
2.1,5.3,100.0,Advanced,2,5.6744
3.1,8.3,97.2,Advanced,2,4.7124
1.3,2.7,100.0,Advanced,2,9.3358
5.0,6.6,69.4,Intermediate,1,15.3993
2.7,9.4,45.55,Beginner,0,13.8019
8.8,1.9,98.6,Advanced,2,10.1713
2.4,8.7,97.8,Advanced,2,5.3932
4.1,9.3,93.2,Advanced,2,6.4936
8.1,8.6,24.85000000000001,Beginner,0,27.7521
7.3,2.8,99.8,Advanced,2,9.1404
8.3,5.9,91.6,Advanced,2,13.9347
6.2,3.0,100.0,Advanced,2,10.9168
6.0,8.0,61.0,Intermediate,1,18.1543
10.0,3.5,39.25,Beginner,0,27.2201
7.3,3.8,97.8,Advanced,2,13.1207
4.8,8.1,41.95,Beginner,0,6.1535
7.9,6.6,34.75,Beginner,0,9.1843
2.8,1.9,93.55000000000001,Intermediate,1,18.7604
2.7,2.4,77.05,Beginner,0,6.7544
2.4,3.3,100.0,Advanced,2,6.2804
8.1,9.1,22.60000000000001,Beginner,0,26.0063
8.3,8.7,86.0,Advanced,2,4.2549
2.4,6.3,100.0,Advanced,2,15.3971
9.6,7.9,85.0,Advanced,2,7.5909
8.5,3.1,96.8,Advanced,2,13.8291
3.8,3.7,100.0,Advanced,2,12.1916
7.2,9.0,87.6,Advanced,2,3.2646
3.2,2.2,100.0,Advanced,2,14.2785
4.3,6.4,98.6,Advanced,2,12.9148
6.9,4.9,96.4,Advanced,2,14.9959
7.4,2.3,56.35,Beginner,0,14.3038
6.9,8.5,30.700000000000003,Beginner,0,11.2661
5.3,8.2,93.0,Advanced,2,7.4046
6.8,4.9,96.6,Advanced,2,5.5548
5.8,8.0,92.4,Advanced,2,3.4239
4.5,6.4,50.949999999999996,Beginner,0,6.9353
5.9,2.4,100.0,Advanced,2,14.7242
6.0,3.8,100.0,Advanced,2,11.613
5.7,1.8,100.0,Advanced,2,4.1123
1.7,8.2,100.0,Advanced,2,6.1005
4.8,7.7,43.75,Beginner,0,12.1771
8.5,3.5,96.0,Advanced,2,3.6537
5.8,7.1,41.95,Beginner,0,5.7645
8.1,1.5,56.800000000000004,Beginner,0,23.2375
8.6,3.1,47.35,Beginner,0,22.1943
3.8,7.2,50.5,Beginner,0,13.8188
5.2,3.6,60.4,Beginner,0,7.6379
9.9,4.8,33.85000000000001,Beginner,0,7.5919
4.9,2.7,65.8,Beginner,0,24.9587
2.3,1.4,83.35,Beginner,0,15.4681
8.8,3.3,67.64999999999999,Intermediate,1,18.3246
9.8,8.7,83.0,Advanced,2,12.1977
10.0,8.6,82.8,Advanced,2,12.1222
1.4,5.7,85.15,Intermediate,1,14.0406
6.7,2.3,59.5,Beginner,0,15.0926
4.3,3.1,66.69999999999999,Beginner,0,27.0151
9.4,9.1,83.0,Advanced,2,5.8081
3.9,5.8,56.35,Beginner,0,15.8793
6.5,6.8,93.4,Advanced,2,2.4871
8.5,4.8,40.15,Beginner,0,24.3383
6.0,3.0,59.5,Beginner,0,8.974
8.4,7.1,89.0,Advanced,2,12.8962
3.4,8.2,96.8,Advanced,2,12.9944
4.4,4.7,100.0,Advanced,2,15.6559
5.3,9.9,89.6,Advanced,2,6.817
7.3,4.1,97.2,Advanced,2,13.0016
5.4,7.5,94.2,Advanced,2,7.0229
6.4,3.2,100.0,Advanced,2,5.1518
2.5,4.0,70.75,Beginner,0,17.3588
6.9,8.3,89.6,Advanced,2,10.8998
8.3,2.5,98.4,Advanced,2,6.8633
9.6,6.1,29.35000000000001,Beginner,0,26.0031
2.1,3.4,75.25,Beginner,0,9.1451
9.1,1.2,53.650000000000006,Beginner,0,6.6678
5.5,1.1,100.0,Advanced,2,7.3623
6.2,8.3,34.75,Beginner,0,16.672
6.9,9.8,24.849999999999994,Beginner,0,25.3079
7.7,9.0,86.6,Advanced,2,11.4181
7.3,9.1,87.2,Advanced,2,11.087
9.3,7.4,24.849999999999994,Beginner,0,16.3433
5.5,5.2,51.85,Beginner,0,8.6307
3.1,6.0,59.050000000000004,Beginner,0,20.418
2.3,7.1,57.7,Beginner,0,22.3048
4.6,1.4,100.0,Advanced,2,13.4229
9.7,6.6,26.650000000000006,Beginner,0,19.9545
9.5,8.1,84.8,Advanced,2,9.2246
7.7,6.4,36.55,Beginner,0,6.1629
9.9,3.3,40.6,Beginner,0,22.6861
2.3,9.7,96.0,Advanced,2,9.4345
6.4,7.4,92.4,Advanced,2,15.1951
2.8,1.9,78.85,Beginner,0,15.6236
9.8,8.2,84.0,Advanced,2,12.4985
5.1,7.6,42.85,Beginner,0,6.7475
5.1,8.9,37.0,Beginner,0,14.5778
7.4,1.8,58.599999999999994,Beginner,0,10.9141
8.5,4.9,93.2,Advanced,2,3.0941
1.7,3.5,100.0,Advanced,2,6.6767
4.7,1.6,71.65,Beginner,0,13.7102
4.3,4.8,100.0,Advanced,2,6.4242
2.8,9.2,46.0,Beginner,0,24.5789
6.1,6.2,44.65,Beginner,0,15.3509
7.7,2.3,55.0,Beginner,0,16.0851
9.1,5.0,91.8,Advanced,2,10.3257
5.1,5.7,98.4,Advanced,2,13.9207
5.1,4.8,55.45,Beginner,0,22.3628
5.8,7.6,93.2,Advanced,2,7.4367
3.3,4.2,66.25,Beginner,0,13.4073
6.3,2.4,100.0,Advanced,2,8.1872
7.3,5.7,94.0,Advanced,2,7.2871
4.3,7.1,70.10000000000001,Intermediate,1,20.8543
9.9,9.3,81.6,Advanced,2,8.0971
1.7,3.7,100.0,Advanced,2,13.2
1.8,1.9,83.35,Beginner,0,14.446
5.4,8.6,92.0,Advanced,2,12.814
4.2,6.2,99.2,Advanced,2,4.1442
3.6,1.2,100.0,Advanced,2,14.404
2.5,6.2,60.85,Beginner,0,9.5418
5.2,6.8,96.0,Advanced,2,16.3831
3.0,3.3,71.65,Beginner,0,10.4039
7.5,8.2,29.35000000000001,Beginner,0,8.4857
1.9,7.9,100.0,Advanced,2,3.399
6.9,2.7,100.0,Advanced,2,10.4368
2.3,9.6,46.45,Beginner,0,23.3386
9.1,1.8,98.2,Advanced,2,14.3386
6.4,8.7,89.8,Advanced,2,14.1217
4.5,6.9,97.2,Advanced,2,3.4017
1.8,5.7,100.0,Advanced,2,3.3111
4.0,2.0,100.0,Advanced,2,13.6552
3.6,1.7,100.0,Advanced,2,4.297
4.8,8.8,38.8,Beginner,0,23.7588
4.9,2.7,65.8,Beginner,0,14.9657
5.4,4.8,99.6,Advanced,2,7.9334
6.6,3.9,99.0,Advanced,2,11.0163
4.5,10.0,91.0,Advanced,2,12.1242
9.4,6.1,30.25,Beginner,0,10.5858
3.5,6.7,99.6,Advanced,2,9.5908
7.0,3.2,54.1,Beginner,0,18.5029
8.5,8.0,25.75,Beginner,0,12.905
9.1,4.1,93.6,Advanced,2,9.2823
5.8,5.2,50.5,Beginner,0,6.844
7.6,5.9,39.25,Beginner,0,21.6075
6.7,8.1,33.39999999999999,Beginner,0,25.6639
1.7,2.3,100.0,Advanced,2,5.5729
1.9,4.0,100.0,Advanced,2,3.2938
2.0,7.1,59.050000000000004,Beginner,0,6.9765
8.4,9.8,18.099999999999994,Beginner,0,20.2798
5.5,6.7,67.30000000000001,Intermediate,1,12.5741
9.6,1.3,98.2,Advanced,2,12.2991
5.5,4.1,100.0,Advanced,2,3.1392
1.3,7.4,100.0,Advanced,2,10.8333
3.6,6.8,99.2,Advanced,2,5.124
8.9,6.6,55.75,Intermediate,1,10.9012
7.6,4.3,96.2,Advanced,2,11.4147
5.3,4.0,58.15,Beginner,0,10.0606
4.4,7.4,96.4,Advanced,2,10.48
2.5,9.8,95.4,Advanced,2,11.7835
2.0,9.9,96.2,Advanced,2,5.1436
6.0,7.7,92.6,Advanced,2,12.3286
2.3,9.5,46.9,Beginner,0,12.555
4.4,1.4,89.69999999999999,Intermediate,1,4.5972
8.8,4.4,93.6,Advanced,2,4.01
4.6,9.6,60.300000000000004,Intermediate,1,17.4807
9.6,7.8,21.700000000000003,Beginner,0,18.8231
4.6,9.9,34.75,Beginner,0,8.8254
5.2,8.0,93.6,Advanced,2,8.3736
7.3,2.7,55.0,Beginner,0,25.4537
3.7,8.3,46.0,Beginner,0,21.9036
3.4,8.1,48.25,Beginner,0,6.6925
3.9,5.5,100.0,Advanced,2,6.4901
5.8,8.2,37.0,Beginner,0,16.6065
9.0,6.1,32.05,Beginner,0,21.281
9.7,9.9,80.8,Advanced,2,12.7044
6.2,7.4,92.8,Advanced,2,5.3286
2.0,7.2,58.6,Beginner,0,16.0672
1.3,4.9,100.0,Advanced,2,11.1316
6.3,3.3,100.0,Advanced,2,5.5771
6.1,6.4,43.75,Beginner,0,10.899
7.7,6.9,34.3,Beginner,0,17.2864
7.6,4.6,45.1,Beginner,0,6.0763
1.6,5.8,100.0,Advanced,2,9.8295
5.5,3.4,100.0,Advanced,2,11.8402
6.8,7.1,92.2,Advanced,2,3.6594
8.6,7.9,87.0,Advanced,2,10.1989
9.3,3.1,44.199999999999996,Beginner,0,18.5226
2.9,9.9,94.4,Advanced,2,14.0361
8.4,5.9,91.4,Advanced,2,4.2139
5.3,7.0,95.4,Advanced,2,14.737
9.6,8.1,48.050000000000004,Intermediate,1,17.3867
9.7,8.3,19.0,Beginner,0,19.5094
2.3,6.4,60.85,Beginner,0,18.1089
2.0,2.4,80.2,Beginner,0,11.0213
3.8,1.7,75.25,Beginner,0,23.7432
3.8,8.4,95.6,Advanced,2,13.3549
3.1,8.1,70.80000000000001,Intermediate,1,9.9318
3.3,1.7,100.0,Advanced,2,7.9311
5.3,9.0,35.64999999999999,Beginner,0,14.2002
5.1,5.6,98.6,Advanced,2,12.0493
5.4,5.9,97.4,Advanced,2,13.7135
5.2,6.4,47.8,Beginner,0,24.9445
5.7,6.3,96.0,Advanced,2,12.5765
4.4,5.5,100.0,Advanced,2,9.4518
6.7,5.8,66.25,Intermediate,1,15.7682
6.6,8.2,33.400000000000006,Beginner,0,26.382
1.8,7.0,100.0,Advanced,2,14.2898
3.9,3.8,65.35,Beginner,0,8.8516
7.4,5.3,94.6,Advanced,2,13.5797
1.5,3.9,100.0,Advanced,2,3.6548
7.4,5.7,93.8,Advanced,2,7.5705
2.4,5.4,64.9,Beginner,0,8.734
7.1,1.3,100.0,Advanced,2,12.9823
7.9,4.6,95.0,Advanced,2,13.724
3.7,3.1,69.4,Beginner,0,25.2247
4.5,8.4,41.949999999999996,Beginner,0,8.6904
6.9,9.1,88.0,Advanced,2,15.5134
7.3,1.6,100.0,Advanced,2,13.2402
3.5,9.1,43.300000000000004,Beginner,0,17.6461
4.3,5.2,100.0,Advanced,2,3.077
2.8,7.1,100.0,Advanced,2,4.5599
6.0,5.8,46.9,Beginner,0,23.9692
4.8,2.5,100.0,Advanced,2,10.8755
6.8,8.7,89.0,Advanced,2,2.428
5.0,2.6,65.80000000000001,Beginner,0,12.4467
9.8,5.7,89.0,Advanced,2,7.1007
7.1,7.1,36.1,Beginner,0,24.2864
2.2,6.8,59.5,Beginner,0,9.9146
1.8,9.7,97.0,Advanced,2,8.8242
4.3,3.3,65.80000000000001,Beginner,0,26.7772
4.1,1.5,100.0,Advanced,2,9.5294
7.2,3.1,99.4,Advanced,2,11.5161
6.0,4.7,51.85,Beginner,0,11.2381
9.5,8.6,83.8,Advanced,2,9.2014
6.2,1.2,84.1,Intermediate,1,4.5131
1.8,2.9,78.85,Beginner,0,7.9718
8.2,8.0,87.6,Advanced,2,12.3305
3.5,8.0,48.25,Beginner,0,21.4557
9.2,4.6,92.4,Advanced,2,6.7
3.2,7.5,51.85,Beginner,0,14.7446
9.5,5.4,90.2,Advanced,2,4.8531
1.9,1.9,82.9,Beginner,0,5.5164
9.7,9.4,81.8,Advanced,2,4.3837
