Question Difficulty,Topic Difficulty,Score,Skill Level,Skill_Level_encoded,Time Taken (QNS/Seconds)
9.3,6.5,46.8,Beginner,0,19.1132
6.0,3.3,82.1,Intermediate,1,20.0196
1.2,4.9,100.0,Advanced,2,8.7679
3.8,1.1,95.3,Intermediate,1,14.3482
4.9,5.1,80.0,Intermediate,1,10.6116
9.7,3.1,71.6,Intermediate,1,12.8464
7.5,7.7,64.4,Intermediate,1,11.8044
7.2,8.1,64.1,Intermediate,1,16.4197
1.1,6.3,87.8,Intermediate,1,17.9105
3.1,5.2,85.1,Intermediate,1,18.1524
2.4,2.4,90.8,Beginner,0,34.7288
2.6,3.6,91.4,Intermediate,1,10.0182
4.7,8.6,93.4,Advanced,2,10.8267
2.8,2.3,94.7,Intermediate,1,12.4698
2.4,4.7,88.7,Intermediate,1,19.5906
7.0,6.8,68.6,Intermediate,1,10.4434
1.5,7.6,73.6,Beginner,0,14.4573
3.3,8.5,62.8,Beginner,0,36.9
7.5,1.3,100.0,Advanced,2,3.9637
8.1,4.2,95.4,Advanced,2,5.2091
8.9,3.8,59.2,Beginner,0,21.1367
1.8,9.8,75.19999999999999,Intermediate,1,11.7729
9.8,6.5,61.099999999999994,Intermediate,1,19.6583
4.5,6.6,76.7,Intermediate,1,9.2602
2.6,3.3,86.4,Beginner,0,14.5854
6.8,8.2,50.0,Beginner,0,26.5011
6.6,9.9,44.0,Beginner,0,19.5662
9.6,5.8,48.400000000000006,Beginner,0,18.2309
3.6,2.2,86.8,Beginner,0,28.1881
3.3,2.4,100.0,Advanced,2,3.4045
6.5,6.2,71.9,Intermediate,1,14.4691
5.2,2.2,100.0,Advanced,2,12.0806
5.2,8.3,69.5,Intermediate,1,17.6359
9.2,2.8,62.0,Beginner,0,19.0382
2.5,5.1,87.2,Intermediate,1,18.786
7.8,3.0,98.4,Advanced,2,3.7211
6.9,7.3,53.2,Beginner,0,21.6925
9.7,5.3,65.0,Intermediate,1,10.8908
4.8,1.4,100.0,Advanced,2,7.8341
6.7,2.1,100.0,Advanced,2,11.6391
7.3,1.2,84.5,Intermediate,1,17.7758
5.6,8.0,92.8,Advanced,2,2.4424
8.9,3.7,94.8,Advanced,2,7.031
7.3,4.3,96.8,Advanced,2,3.9742
7.2,9.0,61.400000000000006,Intermediate,1,18.0571
4.4,1.4,100.0,Advanced,2,8.9522
4.2,4.5,100.0,Advanced,2,5.4492
5.7,2.5,85.4,Intermediate,1,15.4732
8.7,7.8,60.5,Intermediate,1,8.4942
6.5,6.7,70.4,Intermediate,1,9.6543
9.9,8.4,55.099999999999994,Intermediate,1,9.2948
6.9,2.5,81.8,Intermediate,1,11.6765
5.7,2.9,84.2,Intermediate,1,20.404
2.0,7.5,100.0,Advanced,2,2.1903
4.0,9.1,70.7,Intermediate,1,19.9145
5.3,5.5,77.6,Intermediate,1,13.7358
3.3,6.3,100.0,Advanced,2,2.9307
3.7,6.5,99.6,Advanced,2,4.4006
3.6,4.9,100.0,Advanced,2,9.277
8.2,7.3,89.0,Advanced,2,4.1403
5.7,8.7,66.80000000000001,Intermediate,1,18.9475
1.2,7.5,75.2,Beginner,0,34.5676
2.7,1.3,94.0,Beginner,0,28.1476
2.8,9.1,74.30000000000001,Intermediate,1,15.3305
6.1,7.5,69.2,Intermediate,1,8.6399
3.2,1.8,95.0,Intermediate,1,16.6302
2.4,9.1,64.0,Beginner,0,34.211
5.2,9.7,65.30000000000001,Intermediate,1,10.9296
5.2,4.8,80.0,Intermediate,1,11.8542
6.6,3.0,71.6,Beginner,0,23.5327
5.3,9.5,50.8,Beginner,0,23.441
3.6,3.8,87.8,Intermediate,1,17.247
2.0,2.6,100.0,Advanced,2,8.9267
8.7,1.4,79.7,Intermediate,1,6.1659
1.9,3.8,92.9,Intermediate,1,17.4954
7.9,2.4,99.4,Advanced,2,10.2631
9.2,7.7,59.300000000000004,Intermediate,1,20.798
3.1,1.9,100.0,Advanced,2,4.2839
1.1,5.0,91.7,Intermediate,1,8.9991
4.6,8.7,70.1,Intermediate,1,13.6609
2.7,8.3,77.0,Intermediate,1,6.3269
3.8,8.0,62.8,Beginner,0,24.2079
6.4,9.4,62.599999999999994,Intermediate,1,12.4131
1.5,1.2,99.2,Beginner,0,34.6487
2.1,9.0,76.7,Intermediate,1,18.8389
2.9,4.2,81.6,Beginner,0,22.3431
5.1,4.1,82.4,Intermediate,1,18.1594
1.0,4.3,100.0,Advanced,2,6.1133
4.6,9.5,53.6,Beginner,0,31.2135
2.0,3.7,92.9,Intermediate,1,9.7317
8.7,9.4,37.599999999999994,Beginner,0,23.9512
7.0,2.6,100.0,Advanced,2,7.1431
5.4,7.8,70.4,Intermediate,1,18.519
5.0,1.1,91.7,Intermediate,1,17.0448
6.0,6.7,71.9,Intermediate,1,11.385
7.7,5.4,57.599999999999994,Beginner,0,21.6803
6.8,4.1,77.30000000000001,Intermediate,1,18.5114
9.1,7.5,43.599999999999994,Beginner,0,31.8966
8.6,8.3,59.300000000000004,Intermediate,1,13.4804
7.2,9.7,59.300000000000004,Intermediate,1,14.9143
9.6,5.4,90.0,Advanced,2,8.7014
2.4,2.0,92.4,Beginner,0,30.1582
8.5,2.3,98.4,Advanced,2,1.9945
5.3,3.7,83.0,Intermediate,1,13.4817
2.6,3.3,86.4,Beginner,0,24.8772
6.4,6.4,71.6,Intermediate,1,16.6263
7.5,8.6,45.599999999999994,Beginner,0,36.6261
2.9,4.7,100.0,Advanced,2,5.1491
6.9,1.1,86.0,Intermediate,1,13.1623
8.5,6.2,51.2,Beginner,0,14.9724
8.0,9.0,86.0,Advanced,2,3.3675
3.7,4.0,100.0,Advanced,2,9.6907
3.8,9.5,56.8,Beginner,0,21.8214
4.4,2.4,89.6,Intermediate,1,12.4018
3.8,4.2,86.0,Intermediate,1,14.9816
9.7,5.2,90.2,Advanced,2,4.1292
4.4,4.2,75.6,Beginner,0,21.101
1.7,2.8,96.5,Intermediate,1,6.6118
2.8,6.4,100.0,Advanced,2,7.5048
2.7,3.5,100.0,Advanced,2,1.9565
8.3,1.7,70.0,Beginner,0,26.2839
5.3,6.8,95.8,Advanced,2,4.8295
7.4,5.4,71.6,Intermediate,1,15.8776
7.7,2.0,71.2,Beginner,0,33.1212
1.3,7.6,100.0,Advanced,2,4.882
5.5,2.8,85.1,Intermediate,1,19.8034
9.9,9.4,52.099999999999994,Intermediate,1,14.5129
6.4,6.6,71.0,Intermediate,1,12.7033
1.8,2.3,93.6,Beginner,0,25.7373
5.3,5.0,99.4,Advanced,2,1.7492
8.4,3.7,73.69999999999999,Intermediate,1,12.1009
8.9,3.4,60.8,Beginner,0,17.5369
2.1,1.6,100.0,Advanced,2,5.2257
7.9,3.4,97.4,Advanced,2,2.5033
8.3,9.3,57.199999999999996,Intermediate,1,12.8107
4.8,3.6,100.0,Advanced,2,4.2942
4.4,8.9,56.8,Beginner,0,20.7225
3.5,8.7,61.2,Beginner,0,29.2757
9.5,5.6,64.7,Intermediate,1,6.0805
5.8,7.7,93.0,Advanced,2,2.8211
2.2,2.1,100.0,Advanced,2,5.9687
9.5,6.8,61.099999999999994,Intermediate,1,17.6527
4.4,5.3,100.0,Advanced,2,7.3907
7.6,3.2,98.4,Advanced,2,7.6019
3.8,6.7,68.0,Beginner,0,35.6196
3.2,7.0,69.2,Beginner,0,19.7036
9.1,8.7,38.80000000000001,Beginner,0,33.711
1.6,4.9,100.0,Advanced,2,10.2436
2.7,8.0,77.9,Intermediate,1,18.0374
5.6,7.8,69.80000000000001,Intermediate,1,6.7074
9.9,6.4,87.4,Advanced,2,5.3522
7.6,3.5,65.6,Beginner,0,32.1272
1.6,9.8,75.8,Intermediate,1,12.7139
3.9,3.3,100.0,Advanced,2,6.7278
4.8,8.8,92.8,Advanced,2,10.8552
4.6,1.5,100.0,Advanced,2,10.651
4.6,6.1,98.6,Advanced,2,2.3105
1.8,6.2,86.0,Intermediate,1,10.7513
6.5,5.3,74.6,Intermediate,1,10.7701
5.2,9.1,91.4,Advanced,2,2.9631
6.9,6.1,94.0,Advanced,2,7.4024
2.5,9.8,60.8,Beginner,0,20.7934
3.5,4.9,84.8,Intermediate,1,8.8061
5.4,8.3,68.9,Intermediate,1,7.3095
4.4,9.0,56.4,Beginner,0,27.0616
4.1,9.3,93.2,Advanced,2,3.4954
9.0,4.9,54.4,Beginner,0,21.3962
4.6,5.7,79.1,Intermediate,1,17.2621
4.9,2.4,80.8,Beginner,0,37.434
4.5,6.5,98.0,Advanced,2,6.0853
8.9,4.2,57.599999999999994,Beginner,0,34.4171
6.7,2.0,100.0,Advanced,2,2.0191
9.7,3.7,56.400000000000006,Beginner,0,23.6322
6.6,5.5,73.7,Intermediate,1,19.8146
6.4,7.5,54.4,Beginner,0,18.8934
1.2,5.5,83.2,Beginner,0,37.5276
8.8,8.2,86.0,Advanced,2,4.1646
7.1,6.2,93.4,Advanced,2,10.1101
4.9,6.9,62.8,Beginner,0,27.253
4.8,3.8,75.6,Beginner,0,26.9799
2.2,9.2,64.4,Beginner,0,14.7275
5.1,6.0,97.8,Advanced,2,9.4805
1.0,6.2,88.4,Intermediate,1,15.6756
6.2,4.1,79.1,Intermediate,1,21.0634
9.2,8.1,58.10000000000001,Intermediate,1,13.1963
9.7,5.3,65.0,Intermediate,1,20.1527
2.7,8.1,66.8,Beginner,0,19.5745
6.5,5.5,74.0,Intermediate,1,8.1719
3.4,8.3,96.6,Advanced,2,8.6436
5.0,6.7,96.6,Advanced,2,6.7899
4.0,2.2,85.2,Beginner,0,15.2569
7.4,3.6,77.0,Intermediate,1,11.5327
1.7,3.2,95.3,Intermediate,1,18.2739
6.8,9.1,62.300000000000004,Intermediate,1,7.3051
9.8,7.8,84.8,Advanced,2,7.2266
1.0,6.9,78.4,Beginner,0,33.8243
3.6,7.9,97.0,Advanced,2,9.7933
9.5,1.2,77.9,Intermediate,1,18.649
3.2,9.8,94.0,Advanced,2,7.85
4.8,7.6,72.80000000000001,Intermediate,1,12.4038
8.6,10.0,82.8,Advanced,2,3.7918
7.0,3.7,98.6,Advanced,2,12.6405
2.3,5.4,100.0,Advanced,2,6.8542
9.3,5.3,66.19999999999999,Intermediate,1,13.555
5.3,9.0,67.1,Intermediate,1,8.5408
5.2,9.8,50.0,Beginner,0,33.7441
3.1,6.5,81.2,Intermediate,1,19.9367
1.4,3.3,95.9,Intermediate,1,6.4959
4.8,7.3,61.6,Beginner,0,23.4635
2.7,1.7,100.0,Advanced,2,2.8497
2.7,1.4,100.0,Advanced,2,7.2985
2.0,2.4,96.8,Intermediate,1,14.9952
6.6,2.3,83.30000000000001,Intermediate,1,14.1567
7.6,1.6,73.2,Beginner,0,16.5066
4.9,2.5,80.4,Beginner,0,19.0899
3.7,9.5,57.2,Beginner,0,12.7556
6.8,2.9,71.2,Beginner,0,23.259
1.1,1.7,98.8,Beginner,0,34.064
3.9,1.1,95.0,Intermediate,1,15.6054
3.2,7.2,78.8,Intermediate,1,15.9737
5.2,2.7,100.0,Advanced,2,9.6628
1.2,6.2,87.8,Intermediate,1,16.6547
7.3,3.2,99.0,Advanced,2,11.7011
7.8,6.6,66.80000000000001,Intermediate,1,21.4159
6.6,9.3,88.2,Advanced,2,12.1968
9.8,5.3,89.8,Advanced,2,9.1982
3.8,2.0,100.0,Advanced,2,8.4844
6.9,4.5,97.2,Advanced,2,5.1568
6.8,9.5,87.4,Advanced,2,7.5201
2.0,4.1,91.7,Intermediate,1,20.8621
3.2,9.7,94.2,Advanced,2,9.5965
7.7,3.6,64.8,Beginner,0,22.5495
8.0,1.3,82.1,Intermediate,1,7.3033
7.1,3.9,77.0,Intermediate,1,16.5479
9.6,7.9,57.5,Intermediate,1,17.2364
5.5,5.9,75.8,Intermediate,1,11.2404
8.4,7.0,63.8,Intermediate,1,5.9663
3.6,7.2,66.8,Beginner,0,15.2717
5.9,1.6,87.5,Intermediate,1,10.784
2.4,5.8,85.4,Intermediate,1,12.9961
4.3,2.0,100.0,Advanced,2,10.5994
9.7,5.4,64.7,Intermediate,1,9.8195
2.2,4.2,84.4,Beginner,0,37.3245
5.0,4.3,82.1,Intermediate,1,21.4971
8.2,6.7,65.30000000000001,Intermediate,1,17.4022
7.4,8.8,45.19999999999999,Beginner,0,13.4788
2.7,7.7,99.2,Advanced,2,10.3346
8.4,8.9,85.4,Advanced,2,6.4325
3.6,8.0,75.2,Intermediate,1,7.251
7.2,4.2,75.8,Intermediate,1,19.9214
1.9,5.6,80.0,Beginner,0,17.1135
8.1,8.4,87.0,Advanced,2,6.7546
1.1,6.0,100.0,Advanced,2,8.8118
8.8,7.4,87.6,Advanced,2,6.3979
6.0,8.0,92.0,Advanced,2,2.1132
4.9,6.5,97.2,Advanced,2,9.5426
2.5,2.5,90.0,Beginner,0,34.6711
2.6,1.1,100.0,Advanced,2,2.5273
5.7,5.5,76.4,Intermediate,1,11.6488
3.6,2.9,90.5,Intermediate,1,13.3635
2.9,4.2,88.7,Intermediate,1,14.4085
6.0,5.7,74.9,Intermediate,1,14.182
8.5,5.0,93.0,Advanced,2,12.1436
4.1,8.6,59.2,Beginner,0,25.8428
4.2,9.6,54.8,Beginner,0,22.3088
3.3,7.5,66.8,Beginner,0,17.2143
4.5,7.3,74.6,Intermediate,1,7.6616
5.5,7.8,93.4,Advanced,2,2.0266
2.0,7.8,80.6,Intermediate,1,14.924
5.8,8.4,67.4,Intermediate,1,11.9018
2.7,4.2,89.3,Intermediate,1,8.4706
5.9,9.9,46.8,Beginner,0,15.3948
9.1,3.4,60.0,Beginner,0,15.7746
2.8,9.4,95.6,Advanced,2,3.5977
3.3,8.7,74.0,Intermediate,1,12.93
2.3,9.4,63.2,Beginner,0,32.9989
8.7,2.9,63.6,Beginner,0,14.2375
8.4,6.2,66.19999999999999,Intermediate,1,13.9879
2.4,10.0,72.8,Intermediate,1,8.5587
1.8,7.3,82.7,Intermediate,1,8.4156
1.5,6.2,86.9,Intermediate,1,9.2868
8.0,3.9,74.3,Intermediate,1,11.7169
2.5,9.5,62.0,Beginner,0,13.0214
10.0,7.6,39.599999999999994,Beginner,0,33.7466
7.6,10.0,84.8,Advanced,2,3.1401
7.3,5.5,71.6,Intermediate,1,20.7474
3.3,1.5,95.6,Intermediate,1,18.819
7.3,3.7,77.0,Intermediate,1,12.8647
4.5,6.1,67.6,Beginner,0,33.0126
4.0,7.2,76.4,Intermediate,1,11.6151
6.8,9.9,86.6,Advanced,2,3.1189
9.8,1.9,96.6,Advanced,2,8.9458
3.1,1.4,92.0,Beginner,0,26.8691
6.5,7.0,69.5,Intermediate,1,16.9385
2.3,8.4,77.9,Intermediate,1,18.0764
2.4,9.8,73.4,Intermediate,1,19.8059
6.6,8.3,50.4,Beginner,0,14.2451
3.7,2.7,84.4,Beginner,0,33.3148
4.4,6.6,77.0,Intermediate,1,16.3217
3.5,2.3,92.6,Intermediate,1,19.2633
9.1,7.9,59.0,Intermediate,1,20.727
6.0,1.1,100.0,Advanced,2,5.4711
7.0,4.3,97.4,Advanced,2,5.6386
2.7,9.1,96.4,Advanced,2,11.1639
1.7,4.3,100.0,Advanced,2,10.6871
7.3,3.4,77.9,Intermediate,1,11.5029
4.1,7.6,74.9,Intermediate,1,18.068
5.7,7.7,69.8,Intermediate,1,7.7998
9.3,3.9,57.199999999999996,Beginner,0,24.5676
1.2,2.2,96.4,Beginner,0,30.9569
7.4,2.8,79.4,Intermediate,1,15.1971
6.7,1.2,100.0,Advanced,2,8.1828
6.6,1.6,100.0,Advanced,2,4.1319
8.3,9.5,84.4,Advanced,2,5.1156
8.8,8.4,58.39999999999999,Intermediate,1,20.5071
5.0,7.4,95.2,Advanced,2,10.7055
5.7,7.7,69.8,Intermediate,1,10.3522
1.5,7.1,84.2,Intermediate,1,12.4244
3.9,5.3,82.4,Intermediate,1,15.0944
6.0,2.1,100.0,Advanced,2,11.6686
4.7,8.8,56.0,Beginner,0,17.8838
4.6,4.7,82.1,Intermediate,1,22.147
1.8,8.3,69.6,Beginner,0,21.8044
1.1,3.9,95.0,Intermediate,1,8.4964
8.6,9.6,37.2,Beginner,0,22.6049
2.0,4.2,85.2,Beginner,0,37.8794
5.5,9.1,66.2,Intermediate,1,19.8476
3.3,1.7,90.0,Beginner,0,30.6214
9.3,4.3,92.8,Advanced,2,9.1543
9.8,1.4,65.19999999999999,Beginner,0,17.0298
5.0,4.6,71.6,Beginner,0,35.1081
6.8,9.7,44.0,Beginner,0,16.3895
7.0,6.3,93.4,Advanced,2,7.4082
6.6,4.3,77.30000000000001,Intermediate,1,9.9109
4.5,1.5,86.0,Beginner,0,13.6731
6.9,4.8,63.2,Beginner,0,17.8165
6.1,5.0,97.8,Advanced,2,7.4255
5.7,7.4,57.599999999999994,Beginner,0,38.4095
9.2,9.4,54.199999999999996,Intermediate,1,17.3283
5.6,3.8,100.0,Advanced,2,12.5765
2.9,2.2,100.0,Advanced,2,10.9249
5.3,8.4,68.9,Intermediate,1,17.5659
1.4,3.4,100.0,Advanced,2,3.864
3.4,8.1,64.0,Beginner,0,23.1342
9.9,2.4,73.1,Intermediate,1,13.0192
3.3,2.3,93.2,Intermediate,1,13.256
3.0,5.6,100.0,Advanced,2,10.4642
1.8,5.9,86.9,Intermediate,1,8.3419
7.5,4.1,96.8,Advanced,2,2.405
4.7,8.2,94.2,Advanced,2,11.1566
5.2,1.9,100.0,Advanced,2,11.728
3.9,3.1,100.0,Advanced,2,8.2758
4.4,8.9,93.4,Advanced,2,8.7406
5.4,6.6,96.0,Advanced,2,7.8583
2.7,1.3,98.0,Intermediate,1,12.0921
1.7,2.2,98.3,Intermediate,1,19.2341
3.1,3.4,84.0,Beginner,0,28.4109
3.2,3.1,91.1,Intermediate,1,6.8884
4.4,9.7,91.8,Advanced,2,7.2902
3.7,1.4,100.0,Advanced,2,8.9347
9.1,9.7,34.80000000000001,Beginner,0,29.0722
4.1,8.6,71.9,Intermediate,1,9.1442
3.3,4.1,80.4,Beginner,0,26.0934
7.1,4.6,74.9,Intermediate,1,19.3382
6.5,4.9,64.4,Beginner,0,21.1919
6.6,9.1,88.6,Advanced,2,4.1113
1.7,1.5,100.0,Intermediate,1,13.6272
2.5,3.2,92.9,Intermediate,1,14.6058
7.6,3.3,66.4,Beginner,0,17.339
1.4,8.0,81.8,Intermediate,1,15.2558
5.2,5.1,99.4,Advanced,2,5.0352
4.7,1.9,100.0,Advanced,2,9.2952
7.4,5.9,56.8,Beginner,0,22.7439
2.1,2.0,93.6,Beginner,0,32.2529
5.2,3.8,83.0,Intermediate,1,7.1734
2.8,7.4,99.6,Advanced,2,2.6685
8.5,5.9,52.4,Beginner,0,12.3824
8.2,5.5,92.6,Advanced,2,0.6326
8.4,2.0,78.8,Intermediate,1,18.5907
4.0,5.1,100.0,Advanced,2,3.3145
7.5,6.6,91.8,Advanced,2,7.3067
2.6,1.8,96.8,Intermediate,1,14.2559
7.2,8.0,49.2,Beginner,0,36.4535
7.3,9.8,41.599999999999994,Beginner,0,34.4025
3.0,9.2,73.4,Intermediate,1,20.801
9.9,2.6,72.5,Intermediate,1,13.9675
5.5,7.5,58.0,Beginner,0,15.8958
2.3,9.0,76.1,Intermediate,1,17.3903
9.6,2.3,74.30000000000001,Intermediate,1,18.3693
1.0,9.4,78.8,Intermediate,1,8.4345
6.9,6.6,93.0,Advanced,2,9.9046
8.1,7.7,88.4,Advanced,2,9.083
2.0,5.0,100.0,Advanced,2,5.4718
6.7,8.0,65.9,Intermediate,1,6.5414
2.3,3.0,94.1,Intermediate,1,17.4763
5.8,6.8,94.8,Advanced,2,5.8163
2.5,6.9,72.4,Beginner,0,16.328
9.6,3.2,71.6,Intermediate,1,13.9827
2.2,1.1,100.0,Intermediate,1,21.1264
6.5,3.5,100.0,Advanced,2,8.7979
3.7,8.2,62.400000000000006,Beginner,0,18.1204
5.1,4.9,80.0,Intermediate,1,16.1491
5.4,2.0,80.4,Beginner,0,26.2582
5.4,1.7,100.0,Advanced,2,6.0811
5.9,7.5,69.8,Intermediate,1,6.6577
2.3,9.9,73.4,Intermediate,1,17.8911
3.8,7.2,77.0,Intermediate,1,10.0147
6.0,4.1,69.6,Beginner,0,25.5148
9.9,6.5,44.400000000000006,Beginner,0,21.702
10.0,1.5,75.5,Intermediate,1,19.0451
1.7,3.7,93.8,Intermediate,1,8.1675
5.3,5.5,77.6,Intermediate,1,17.682
7.9,7.2,64.69999999999999,Intermediate,1,9.0446
2.6,3.9,100.0,Advanced,2,3.5263
7.4,1.9,100.0,Advanced,2,11.3362
8.3,8.9,85.6,Advanced,2,5.4699
6.3,6.4,71.9,Intermediate,1,19.9672
1.4,3.1,96.5,Intermediate,1,9.8085
5.4,3.4,83.6,Intermediate,1,15.9898
9.9,6.6,44.0,Beginner,0,14.8579
3.6,8.1,96.6,Advanced,2,5.4659
8.8,4.9,92.6,Advanced,2,3.7255
5.8,1.1,100.0,Advanced,2,2.9995
6.0,2.1,85.7,Intermediate,1,7.4327
6.1,5.7,96.4,Advanced,2,7.3976
4.0,3.7,86.9,Intermediate,1,17.2837
7.8,7.6,48.400000000000006,Beginner,0,12.5476
1.1,2.8,100.0,Advanced,2,9.8765
5.0,6.0,77.0,Intermediate,1,8.1299
8.2,4.7,71.30000000000001,Intermediate,1,19.4788
2.1,2.5,96.2,Intermediate,1,9.1387
4.7,9.5,67.4,Intermediate,1,15.5423
8.9,1.7,98.8,Advanced,2,12.1351
3.8,1.2,90.0,Beginner,0,29.1201
6.2,6.1,95.4,Advanced,2,2.9558
6.4,1.6,100.0,Advanced,2,6.8815
1.6,3.7,94.1,Intermediate,1,12.7372
5.7,7.9,55.599999999999994,Beginner,0,32.8811
8.4,6.2,90.8,Advanced,2,6.9216
9.3,6.5,88.4,Advanced,2,9.1145
2.1,9.7,96.4,Advanced,2,6.7305
3.6,7.1,77.9,Intermediate,1,13.4166
6.5,3.4,70.4,Beginner,0,23.5699
2.5,8.5,66.0,Beginner,0,30.69
2.5,6.4,83.3,Intermediate,1,15.2161
3.2,2.3,93.5,Intermediate,1,14.3243
7.1,7.4,52.0,Beginner,0,22.6856
6.8,5.1,74.30000000000001,Intermediate,1,19.0687
2.3,3.1,93.8,Intermediate,1,15.4497
1.5,9.8,76.1,Intermediate,1,11.8768
7.8,2.3,99.8,Advanced,2,7.6779
6.0,3.6,100.0,Advanced,2,11.994
5.8,9.6,48.400000000000006,Beginner,0,18.4544
1.8,4.1,92.3,Intermediate,1,8.4988
8.9,7.4,44.8,Beginner,0,15.2168
6.8,6.0,71.6,Intermediate,1,16.0836
6.0,9.1,49.6,Beginner,0,24.2979
7.6,9.2,59.60000000000001,Intermediate,1,8.3331
6.0,8.4,66.8,Intermediate,1,18.5216
7.1,4.8,74.30000000000001,Intermediate,1,17.9806
8.2,4.0,73.4,Intermediate,1,11.0504
4.5,9.0,69.5,Intermediate,1,16.0466
3.9,1.4,100.0,Advanced,2,6.7395
7.7,3.0,98.6,Advanced,2,9.7053
9.6,5.3,65.30000000000001,Intermediate,1,13.6394
8.7,3.1,62.800000000000004,Beginner,0,14.8757
8.9,9.2,55.699999999999996,Intermediate,1,5.8077
1.0,1.6,99.6,Beginner,0,15.6043
8.7,2.2,66.4,Beginner,0,20.4018
7.8,4.0,96.4,Advanced,2,7.7757
7.9,6.0,92.2,Advanced,2,3.161
7.4,2.7,69.6,Beginner,0,32.0581
9.3,5.0,67.1,Intermediate,1,6.5639
2.4,3.7,91.7,Intermediate,1,18.7097
1.5,4.5,86.0,Beginner,0,34.4249
5.2,9.9,49.599999999999994,Beginner,0,29.5466
9.9,1.7,75.2,Intermediate,1,15.4509
2.6,5.4,78.0,Beginner,0,26.6487
1.4,6.1,100.0,Advanced,2,3.6025
5.2,5.1,99.4,Advanced,2,10.7412
3.3,8.8,73.69999999999999,Intermediate,1,7.8736
7.4,8.0,48.4,Beginner,0,12.7288
9.6,8.3,56.300000000000004,Intermediate,1,19.6362
3.5,4.3,100.0,Advanced,2,10.72
3.8,3.8,87.2,Intermediate,1,12.0223
1.7,8.9,78.2,Intermediate,1,20.0582
6.4,8.8,64.4,Intermediate,1,19.5545
4.2,5.1,82.1,Intermediate,1,14.857
7.5,1.5,74.0,Beginner,0,27.5287
7.1,5.5,59.6,Beginner,0,35.9873
2.9,4.6,80.0,Beginner,0,39.2294
1.2,3.3,92.0,Beginner,0,15.0302
7.4,9.6,59.0,Intermediate,1,20.9966
7.6,7.7,64.1,Intermediate,1,17.3337
3.9,8.2,73.7,Intermediate,1,14.0943
3.1,9.7,94.4,Advanced,2,5.0802
2.9,4.1,100.0,Advanced,2,12.3045
1.5,6.4,100.0,Advanced,2,9.831
9.4,5.1,91.0,Advanced,2,6.0345
3.2,8.2,75.80000000000001,Intermediate,1,15.0071
8.9,2.9,96.4,Advanced,2,9.6202
3.8,7.6,97.2,Advanced,2,6.1772
6.3,8.2,52.0,Beginner,0,22.5138
5.2,7.2,72.8,Intermediate,1,14.8955
5.7,3.3,83.0,Intermediate,1,9.2924
3.6,4.0,87.2,Intermediate,1,12.5859
1.5,2.4,100.0,Advanced,2,7.6487
1.2,6.4,79.6,Beginner,0,19.6146
3.9,8.0,96.2,Advanced,2,6.9142
9.0,4.7,55.2,Beginner,0,16.1517
1.5,3.4,95.3,Intermediate,1,8.4514
6.7,1.2,86.3,Intermediate,1,15.213
4.9,5.5,99.2,Advanced,2,11.3577
6.7,4.1,77.6,Intermediate,1,18.6523
3.3,5.6,100.0,Advanced,2,2.9196
1.6,8.0,100.0,Advanced,2,5.8758
8.1,6.0,91.8,Advanced,2,3.7385
2.5,1.6,97.7,Intermediate,1,7.1716
4.9,1.9,82.8,Beginner,0,37.2313
4.0,2.9,89.3,Intermediate,1,8.29
9.3,4.9,67.4,Intermediate,1,15.008
3.0,4.9,100.0,Advanced,2,7.778
2.4,4.4,100.0,Advanced,2,5.6101
3.4,2.2,87.6,Beginner,0,33.1557
1.6,2.0,100.0,Advanced,2,5.159
8.8,8.9,56.89999999999999,Intermediate,1,12.1276
5.3,1.9,88.4,Intermediate,1,9.2036
4.4,2.8,100.0,Advanced,2,4.6006
6.5,9.1,47.6,Beginner,0,33.8627
2.4,6.8,82.4,Intermediate,1,13.2273
2.2,5.6,100.0,Advanced,2,3.1449
7.9,3.8,96.6,Advanced,2,3.9556
1.4,4.2,87.6,Beginner,0,20.972
1.4,6.3,100.0,Advanced,2,12.014
2.4,6.0,84.8,Intermediate,1,10.3197
6.8,6.0,71.6,Intermediate,1,16.5406
2.0,2.7,95.9,Intermediate,1,12.1865
4.4,2.9,88.1,Intermediate,1,16.0246
2.8,7.3,79.7,Intermediate,1,18.6169
9.9,5.7,63.199999999999996,Intermediate,1,19.0264
1.4,8.0,100.0,Advanced,2,8.0205
3.7,9.9,69.19999999999999,Intermediate,1,8.7275
3.1,6.8,80.3,Intermediate,1,9.2251
8.5,4.4,94.2,Advanced,2,9.594
2.2,6.8,74.0,Beginner,0,38.8883
10.0,4.4,66.8,Intermediate,1,16.7644
9.9,3.1,71.0,Intermediate,1,16.3358
3.8,7.1,98.2,Advanced,2,11.0608
9.7,7.6,58.10000000000001,Intermediate,1,8.0171
6.7,6.7,93.2,Advanced,2,11.1716
7.5,7.9,63.8,Intermediate,1,20.6856
3.0,3.0,92.0,Intermediate,1,16.5737
8.4,2.3,98.6,Advanced,2,4.6694
2.0,5.9,100.0,Advanced,2,1.5951
3.5,1.7,94.4,Intermediate,1,13.9053
1.9,7.3,73.2,Beginner,0,24.6589
7.6,4.4,96.0,Advanced,2,3.7068
6.5,9.2,62.900000000000006,Intermediate,1,19.9697
3.6,2.2,86.8,Beginner,0,29.101
3.7,8.2,96.2,Advanced,2,3.9153
3.7,6.8,99.0,Advanced,2,8.4882
8.6,2.1,98.6,Advanced,2,11.9412
