Time Taken (QNS/Minutes),Question Difficulty,Topic Difficulty,Score,Skill Level
0.42952926544326603,5.0,4.0,59.5%,Beginner
0.20039107420159205,4.2,3.4,65.80000000000001%,Beginner
0.24629968977723435,2.9,2.9,73.9%,Beginner
0.24979846592232863,5.6,8.3,37.449999999999996%,Beginner
0.22709433978515875,9.4,2.7,95.8%,Advanced
0.15189283853122063,9.0,3.5,43.75%,Beginner
0.2101968611088788,9.9,5.4,56.449999999999996%,Intermediate
0.13113910438999055,5.1,2.5,65.80000000000001%,Beginner
0.33657797538602585,6.6,6.6,40.6%,Beginner
0.06797007958448233,7.6,3.5,97.8%,Advanced
0.20663135845583894,5.0,1.4,71.2%,Beginner
0.20608667412811071,2.9,6.7,100%,Advanced
0.0774720120252314,9.7,3.3,94.0%,Advanced
0.04408797754989262,9.4,8.3,84.6%,Advanced
0.36821883335957467,5.4,7.7,41.05%,Beginner
0.19425296769036146,3.5,3.2,100%,Advanced
0.07939436045547717,4.8,6.8,96.8%,Advanced
0.1973685334351022,9.8,8.6,17.200000000000003%,Beginner
0.16736498153604654,8.8,5.8,90.8%,Advanced
0.3497020408916774,6.8,4.9,47.35%,Beginner
0.06190300435348805,2.7,5.4,100%,Advanced
0.08558862926877576,4.1,8.9,94.0%,Advanced
0.3419918064675623,9.9,9.2,14.049999999999997%,Beginner
0.2625918001426149,7.1,9.1,27.10000000000001%,Beginner
0.07469456863820288,5.9,9.7,88.8%,Advanced
0.2848589486895805,9.7,5.0,33.85000000000001%,Beginner
0.06400869739358332,4.7,4.5,100%,Advanced
0.22151213579878012,7.2,6.4,38.8%,Beginner
0.25664431743783295,6.0,5.5,48.25%,Beginner
0.34101682923090015,7.1,1.8,59.949999999999996%,Beginner
0.3548338238550053,7.0,9.5,52.25%,Intermediate
0.11681256663196744,9.5,3.8,40.15%,Beginner
0.2734784539420004,8.3,1.3,56.8%,Beginner
0.18608770992100493,2.0,7.9,100%,Advanced
0.1400152882292116,7.4,7.1,34.75%,Beginner
0.2178627820253249,4.4,4.1,100%,Advanced
0.18802638638544694,5.2,4.4,100%,Advanced
0.16529584183511242,4.1,7.9,46.0%,Beginner
0.44456189928593487,1.7,2.7,80.2%,Beginner
0.2022876281918391,5.9,1.7,100%,Advanced
0.11650445498589239,5.3,7.4,65.55000000000001%,Intermediate
0.2186358722853521,5.1,4.9,100%,Advanced
0.2069981895290873,4.8,1.5,71.65%,Beginner
0.1567596587264411,3.0,3.0,73.0%,Beginner
0.3644071942025768,2.0,6.3,62.65%,Beginner
0.44611948408769037,1.6,7.6,58.6%,Beginner
0.19992198312191953,1.9,7.6,100%,Advanced
0.42949370818993643,8.0,1.3,58.15%,Beginner
0.2124982497405426,7.7,4.6,95.4%,Advanced
0.37133210456288995,2.5,5.3,64.9%,Beginner
0.26880931283517284,1.3,4.6,73.45%,Beginner
0.35124492406336083,9.3,2.5,68.69999999999999%,Intermediate
0.1313167067807754,9.1,6.4,30.25%,Beginner
0.10430189915953256,6.9,6.3,93.6%,Advanced
0.23623114042573565,1.1,8.1,100%,Advanced
0.3360269369892407,4.3,8.6,41.95%,Beginner
0.16228461424031326,4.7,2.1,69.4%,Beginner
0.09628198377264387,9.5,9.2,82.6%,Advanced
0.1860354221789113,9.6,1.6,49.6%,Beginner
0.21529510636874363,7.8,1.4,100%,Advanced
0.15203467598472345,8.3,3.1,97.2%,Advanced
0.1515215097551172,4.1,3.8,100%,Advanced
0.2305502463056929,6.9,4.6,97.0%,Advanced
0.18939686246322612,2.2,8.3,99.0%,Advanced
0.32520700318184015,7.2,2.0,58.6%,Beginner
0.43924211768242905,9.3,2.4,47.349999999999994%,Beginner
0.05292142204246689,9.3,3.1,95.2%,Advanced
0.18598281819763,1.8,8.7,99.0%,Advanced
0.28103453140584267,3.0,6.5,57.25%,Beginner
0.2313625360869175,2.6,9.9,43.75%,Beginner
0.29493585367137626,7.4,2.0,57.699999999999996%,Beginner
0.22919645875077665,5.1,6.2,49.15%,Beginner
0.37169729773995747,4.0,9.3,40.15%,Beginner
0.20278389313129627,1.7,3.7,75.7%,Beginner
0.3920358117667478,7.7,8.3,28.0%,Beginner
0.18486492709555483,2.1,1.7,100%,Advanced
0.24905343799982613,7.8,6.9,33.85000000000001%,Beginner
0.12329324470554395,1.4,4.2,74.8%,Beginner
0.2611368047395879,2.0,8.7,51.85%,Beginner
0.31049187848450016,1.4,6.6,64.0%,Beginner
0.06164125020537921,8.5,2.6,97.8%,Advanced
0.09103175679678657,4.3,3.6,100%,Advanced
0.18632479735552132,5.1,8.7,37.900000000000006%,Beginner
0.06228924161113378,3.7,3.4,100%,Advanced
0.1300909773688301,8.3,4.2,43.75%,Beginner
0.22249352888160104,4.2,5.3,100%,Advanced
0.20345358535058908,7.4,9.0,87.2%,Advanced
0.30793523980141196,4.3,5.3,56.800000000000004%,Beginner
0.11360539393108125,3.6,4.0,100%,Advanced
0.22160460265132356,8.2,2.9,97.8%,Advanced
0.23442944621516418,9.1,4.2,93.4%,Advanced
0.10121944454250077,2.3,4.8,100%,Advanced
0.3003585266756773,8.0,8.3,52.949999999999996%,Intermediate
0.22403555940996756,7.8,6.7,91.0%,Advanced
0.23908878183292676,4.5,3.5,100%,Advanced
0.07100496624604442,2.5,4.1,100%,Advanced
0.3417218876536648,5.8,9.8,29.799999999999997%,Beginner
0.20063441361905107,4.0,8.2,95.6%,Advanced
0.14059141964925895,3.8,3.7,100%,Advanced
0.039599688779439327,8.9,1.8,98.6%,Advanced
0.13925943033082352,8.9,5.7,90.8%,Advanced
0.07177037995464085,1.4,4.9,87.94999999999999%,Intermediate
0.4109884013648305,2.9,5.5,62.199999999999996%,Beginner
0.11897472114586212,8.2,7.7,88.2%,Advanced
0.12961097461927754,6.8,1.8,100%,Advanced
0.17984075110064549,7.5,5.4,41.949999999999996%,Beginner
0.05471865626090515,9.6,3.7,93.4%,Advanced
0.19013072593219732,3.5,9.4,41.949999999999996%,Beginner
0.22688740988927053,8.0,2.5,99.0%,Advanced
0.20460583077431826,7.0,3.5,52.75%,Beginner
0.13418928607302982,9.7,1.2,98.2%,Advanced
0.07715640647060328,7.9,8.6,87.0%,Advanced
0.0981849617280073,1.6,7.0,61.300000000000004%,Beginner
0.25670215719711936,8.3,8.4,24.849999999999994%,Beginner
0.08909200494735302,8.1,3.1,70.80000000000001%,Intermediate
0.2514478993056704,2.6,6.8,100%,Advanced
0.08917189228752534,2.5,2.9,100%,Advanced
0.16204995459471455,2.5,7.8,99.4%,Advanced
0.22465138067030607,6.6,7.2,92.4%,Advanced
0.32105259329616037,3.6,6.4,75.0%,Intermediate
0.3798940965326682,1.7,6.9,61.300000000000004%,Beginner
0.17877418238412246,6.4,3.7,99.8%,Advanced
0.09317447150809763,2.1,2.3,100%,Advanced
0.11272598436226701,2.7,3.0,100%,Advanced
0.4168974594204296,8.4,7.3,29.35000000000001%,Beginner
0.41444909612042385,6.3,2.1,62.199999999999996%,Beginner
0.23476597274467711,1.5,8.1,100%,Advanced
0.1304068456683031,7.9,4.7,43.3%,Beginner
0.18749751583290178,4.0,9.8,92.4%,Advanced
0.20176274632102534,5.2,2.4,65.80000000000001%,Beginner
0.06342405587875849,3.3,1.5,100%,Advanced
0.1243606492662045,2.2,5.9,100%,Advanced
0.34421773727339466,8.5,1.9,53.199999999999996%,Beginner
0.15444460757405348,2.2,3.3,100%,Advanced
0.209817040044567,6.8,8.2,32.5%,Beginner
0.2197786753223174,4.9,1.1,89.0%,Intermediate
0.2584202142153737,7.0,1.3,62.65%,Beginner
0.24078452296148778,5.7,2.6,100%,Advanced
0.3388696704392634,6.6,6.7,40.15%,Beginner
0.22561285465858977,1.6,9.2,98.4%,Advanced
0.3408552422885047,3.2,7.8,50.5%,Beginner
0.29793865827034133,9.7,9.9,11.799999999999997%,Beginner
0.10699263504742441,4.8,10.0,90.4%,Advanced
0.11688396058241424,3.3,4.0,67.15%,Beginner
0.11955957314627781,1.5,5.0,70.75%,Beginner
0.14374784869076637,3.1,4.8,100%,Advanced
0.41789115826288,4.1,8.5,43.300000000000004%,Beginner
0.18471372239015374,7.9,1.6,57.25%,Beginner
0.1111026213968478,3.5,2.5,89.0%,Intermediate
0.2680740116075636,9.9,6.8,51.550000000000004%,Intermediate
0.08526514536601892,7.8,3.4,97.6%,Advanced
0.13974283073824495,7.7,4.2,46.449999999999996%,Beginner
0.11779931812305644,2.3,7.2,100%,Advanced
0.2561444409115687,1.1,4.0,77.05%,Beginner
0.16755594588805905,5.7,6.5,95.6%,Advanced
0.1940710501684106,8.9,6.5,30.700000000000003%,Beginner
0.1881706445608121,6.1,1.1,100%,Advanced
0.3331521815695839,8.2,3.6,46.900000000000006%,Beginner
0.14842231736262193,9.9,1.4,97.4%,Advanced
0.21107873955289688,3.1,1.0,81.55%,Beginner
0.35353485726031975,9.9,9.5,42.10000000000001%,Intermediate
0.1656119175772913,5.7,6.0,96.6%,Advanced
0.42111088222640514,3.5,6.0,57.25%,Beginner
0.33052793290774757,6.3,6.1,44.2%,Beginner
0.33839155519135383,8.3,5.3,38.8%,Beginner
0.296055313157101,9.0,9.4,17.200000000000003%,Beginner
0.39359228031471466,9.9,6.5,26.200000000000003%,Beginner
0.07407431075398005,4.5,3.6,100%,Advanced
0.4299357252942984,9.8,1.1,50.949999999999996%,Beginner
0.11236382922551799,6.9,6.8,92.6%,Advanced
0.21193602703104836,6.4,2.6,100%,Advanced
0.15670696216998684,10.0,4.3,59.949999999999996%,Intermediate
0.32527677211347883,4.9,9.4,35.64999999999999%,Beginner
0.366204297738401,6.8,6.3,41.050000000000004%,Beginner
0.3186950665981559,6.0,3.2,58.6%,Beginner
0.23482544297396563,9.9,3.0,94.2%,Advanced
0.1501307239214852,2.1,6.1,100%,Advanced
0.2255997598626997,9.0,3.6,94.8%,Advanced
0.3350324646405079,8.9,9.8,15.849999999999994%,Beginner
0.41597640951750914,1.2,9.4,52.300000000000004%,Beginner
0.14387594770706016,2.3,5.7,100%,Advanced
0.10479190321696913,7.4,6.7,91.8%,Advanced
0.1331928328475672,8.6,2.8,48.7%,Beginner
0.067974253367354,7.7,6.7,91.2%,Advanced
0.20718221730106767,8.8,5.3,36.55%,Beginner
0.10704694884591837,4.7,3.8,61.75%,Beginner
0.1940279596486571,1.3,2.1,100%,Advanced
0.15409088447963534,1.3,1.1,89.2%,Beginner
0.4582688958699082,3.1,2.7,73.9%,Beginner
0.1632601211104001,4.0,4.4,62.199999999999996%,Beginner
0.24268164658716548,5.2,8.0,40.6%,Beginner
0.06416696270418429,1.4,8.0,100%,Advanced
0.3018099633004242,4.0,2.5,70.75%,Beginner
0.2602453380050544,5.5,9.3,33.39999999999999%,Beginner
0.25321271293214814,7.9,4.9,42.4%,Beginner
0.16091428257632273,5.0,2.6,100%,Advanced
0.17162483126406422,1.5,4.3,100%,Advanced
0.18079131331697526,9.8,8.8,82.8%,Advanced
0.118227053121129,4.1,10.0,91.8%,Advanced
0.27467266375837796,4.9,3.2,81.64999999999999%,Intermediate
0.13197797514835777,6.8,3.0,100%,Advanced
0.11974482597710157,2.9,3.1,100%,Advanced
0.08312977439363367,6.6,6.7,93.4%,Advanced
0.08325909621547034,2.6,8.2,98.4%,Advanced
0.23391183846612157,7.2,6.5,92.6%,Advanced
0.059565784553083305,1.5,3.6,100%,Advanced
0.29575279707446445,4.5,4.8,58.15%,Beginner
0.3623739252915178,5.3,1.4,69.85%,Beginner
0.2885021695129102,9.3,9.1,17.200000000000003%,Beginner
0.15602270853068317,6.4,3.8,99.6%,Advanced
0.1039903914790504,8.5,6.2,90.6%,Advanced
0.16879943813978399,4.2,7.4,96.8%,Advanced
0.1691550222213323,3.3,8.2,97.0%,Advanced
0.24450683814419955,6.9,4.9,96.4%,Advanced
0.1588486945083597,1.8,3.8,100%,Advanced
0.20966429909113082,5.4,4.9,99.4%,Advanced
0.21938580143928457,7.2,6.1,93.4%,Advanced
0.24884100168390016,7.5,7.8,31.14999999999999%,Beginner
0.13274457843724974,4.5,3.3,100%,Advanced
0.16162816749453876,2.9,6.8,100%,Advanced
0.1024730922781725,5.0,7.6,94.8%,Advanced
0.13697132134051937,1.5,1.6,86.05%,Beginner
0.3991544622911441,4.3,3.7,64.0%,Beginner
0.23719360917439275,8.8,9.7,83.0%,Advanced
0.12681633740836384,1.7,2.8,100%,Advanced
0.06053445784779641,8.5,8.9,85.2%,Advanced
0.2275747012152104,4.9,6.4,97.4%,Advanced
0.16037617790816103,4.6,9.8,35.2%,Beginner
0.048792347263425,3.5,7.9,97.2%,Advanced
0.2955221764154865,6.5,5.2,47.35%,Beginner
0.45013979604442406,6.7,8.5,31.60000000000001%,Beginner
0.261791988179602,7.3,8.2,30.25%,Beginner
0.2523749584761262,1.4,4.6,73.0%,Beginner
0.13515946379284735,6.7,3.3,55.0%,Beginner
0.4347842937603238,4.0,8.7,42.85%,Beginner
0.16046094091653224,6.8,8.7,55.75%,Intermediate
0.3745684703530758,7.2,7.6,33.39999999999999%,Beginner
0.42551278818784427,9.3,9.5,15.399999999999991%,Beginner
0.339275209002614,5.8,5.5,49.15%,Beginner
0.23650279787830936,2.3,7.2,100%,Advanced
0.24973325153845508,9.6,2.5,45.550000000000004%,Beginner
0.17643023027399868,4.4,3.8,63.1%,Beginner
0.2006344539723508,6.4,1.5,100%,Advanced
0.1887355548458662,5.9,5.6,48.25%,Beginner
0.2540676816040965,7.4,7.5,32.95%,Beginner
0.1949127561488517,4.0,4.4,62.199999999999996%,Beginner
0.44866298414199,8.9,6.7,29.799999999999997%,Beginner
0.24105005383115596,4.4,2.4,69.4%,Beginner
0.20478727967211408,7.7,2.2,100%,Advanced
0.31042380068457354,5.3,6.9,45.1%,Beginner
0.15521737625874651,2.7,7.5,99.6%,Advanced
0.2786170875426427,1.3,2.1,84.7%,Beginner
0.11332390575789351,9.5,2.0,97.0%,Advanced
0.21256622907363304,6.2,3.0,100%,Advanced
0.21875593586753467,2.1,1.1,100%,Advanced
0.27902478605128567,3.1,5.1,63.1%,Beginner
0.2207024010960983,5.4,2.3,100%,Advanced
0.13672147641905852,2.6,1.1,100%,Advanced
0.4349746456981042,5.3,6.2,48.25%,Beginner
0.30110924763807617,8.5,3.0,48.25%,Beginner
0.41815267476240514,2.5,2.0,79.75%,Beginner
0.10229968676144977,1.4,5.1,100%,Advanced
0.26964772081686,3.1,6.2,58.15%,Beginner
0.15854668372646522,1.4,7.1,61.75%,Beginner
0.24121307305421935,1.5,6.6,63.550000000000004%,Beginner
0.06356193738883174,5.4,1.6,100%,Advanced
0.1924821972266167,6.6,9.7,87.4%,Advanced
0.09964500625129113,1.1,5.7,100%,Advanced
0.4418766023918343,9.1,1.7,51.400000000000006%,Beginner
0.1450123576629511,4.0,3.3,100%,Advanced
0.19085870671544738,3.1,9.1,45.1%,Beginner
0.31846781670872487,3.5,9.2,65.55000000000001%,Intermediate
0.2672339808234365,4.9,8.0,41.949999999999996%,Beginner
0.3042964948142235,1.2,1.8,86.5%,Beginner
0.16190844091899298,1.5,2.1,100%,Advanced
0.11958700815614162,2.0,4.1,100%,Advanced
0.15754357400882069,9.6,6.3,88.2%,Advanced
0.14732452538451463,3.1,5.9,59.5%,Beginner
0.1885786075721124,9.2,2.5,96.6%,Advanced
0.12752813043055372,3.4,10.0,93.2%,Advanced
0.06359413527937491,9.6,2.4,96.0%,Advanced
0.13546990287739813,2.4,5.4,100%,Advanced
0.0673614681677992,1.9,8.9,98.4%,Advanced
0.2840633393239948,4.6,5.2,55.9%,Beginner
0.3535163108876718,4.0,4.9,59.949999999999996%,Beginner
0.1816350909634667,6.9,7.8,90.6%,Advanced
0.20538483862927545,3.8,7.4,97.6%,Advanced
0.11736404572957519,7.4,4.7,95.8%,Advanced
0.3428165223721021,5.3,2.1,66.69999999999999%,Beginner
0.03553532862200294,9.8,4.6,91.2%,Advanced
0.28483675639591366,5.7,5.7,48.699999999999996%,Beginner
0.1018724850189587,7.7,8.7,87.2%,Advanced
0.2975958936596394,4.2,7.8,46.0%,Beginner
0.20169862222947255,8.2,3.9,95.8%,Advanced
0.3919023775378298,8.2,4.9,41.050000000000004%,Beginner
0.15744754774338315,6.5,9.5,28.0%,Beginner
0.1304044105275239,7.5,3.4,50.949999999999996%,Beginner
0.24311840964074832,6.2,7.8,37.0%,Beginner
0.10372106078917478,7.6,7.1,33.85000000000001%,Beginner
0.19982693674680696,8.4,6.6,90.0%,Advanced
0.11914393795208561,5.5,7.2,94.6%,Advanced
0.14743650563723387,8.8,2.0,98.4%,Advanced
0.19378478860671566,9.5,5.1,90.8%,Advanced
0.2934874925868723,8.9,7.9,24.39999999999999%,Beginner
0.4032590343518369,4.3,1.6,73.45%,Beginner
0.27937952895105905,5.5,9.2,33.85000000000001%,Beginner
0.1291739542236638,3.1,3.2,100%,Advanced
0.1025435832585574,9.0,5.5,91.0%,Advanced
0.2763945858225812,2.9,7.7,52.300000000000004%,Beginner
0.05814505840542086,2.4,9.0,97.2%,Advanced
0.18103762440751472,2.7,2.6,100%,Advanced
0.16697051617191355,3.4,8.4,96.4%,Advanced
0.13971813806228486,2.0,3.0,100%,Advanced
0.4011346960793004,2.0,9.7,47.35%,Beginner
0.12349248540285984,6.4,5.9,44.65%,Beginner
0.1335638214000619,4.1,8.1,95.6%,Advanced
0.39987775475663717,3.7,3.0,69.85%,Beginner
0.34584679557573106,2.1,1.9,82.0%,Beginner
0.33810660111238405,1.9,6.4,80.94999999999999%,Intermediate
0.321785898024646,2.3,6.8,78.15%,Intermediate
0.437130871048485,6.4,9.6,28.0%,Beginner
0.2487787670843951,7.6,1.3,59.949999999999996%,Beginner
0.19111040731825776,1.3,1.7,86.5%,Beginner
0.055792822876398446,8.1,8.2,87.4%,Advanced
0.06983385090387831,2.8,2.4,100%,Advanced
0.22913048880093087,5.5,6.8,95.4%,Advanced
0.3245551283731174,1.0,1.4,89.2%,Beginner
0.07458612745666705,4.2,9.2,93.2%,Advanced
0.08639972453851999,6.5,3.6,99.8%,Advanced
0.16933526808629953,9.2,3.5,94.6%,Advanced
0.2447482816423943,9.4,2.1,97.0%,Advanced
0.20780373052266096,3.9,2.1,89.0%,Intermediate
0.1435005528805456,6.5,2.0,100%,Advanced
0.10085095874552602,6.2,6.4,94.8%,Advanced
0.10435715135626242,8.4,5.7,91.8%,Advanced
0.400643770128839,1.9,5.2,68.05%,Beginner
0.1614330968965076,5.7,7.3,41.5%,Beginner
0.12267460278169726,9.9,1.3,70.8%,Intermediate
0.15496747633708638,5.2,2.0,100%,Advanced
0.17291802161329356,2.9,6.2,100%,Advanced
0.43081039183046854,7.7,4.1,46.9%,Beginner
0.17871020954438527,3.0,2.1,100%,Advanced
0.4239682789285034,9.2,7.7,23.950000000000003%,Beginner
0.21094011779207766,7.8,6.3,36.550000000000004%,Beginner
0.2255578998265159,2.8,8.8,47.8%,Beginner
0.22530420156715525,4.0,9.9,92.2%,Advanced
0.3785093617568481,7.2,9.9,23.049999999999997%,Beginner
0.2910966902417205,1.1,4.7,73.9%,Beginner
0.2041194464243104,8.3,3.9,95.6%,Advanced
0.19376538666996018,6.1,1.8,64.45%,Beginner
0.38248098447308754,3.9,5.5,57.699999999999996%,Beginner
0.09976736467473989,2.4,7.7,99.8%,Advanced
0.18035243450652272,4.2,8.7,94.2%,Advanced
0.41186520114027986,3.9,3.5,66.69999999999999%,Beginner
0.42362448718975415,5.6,5.2,51.4%,Beginner
0.43278574244671797,3.9,2.5,71.2%,Beginner
0.34106595668792444,7.4,5.2,65.89999999999999%,Intermediate
0.19463750776100797,8.0,8.1,87.8%,Advanced
0.32416728546340623,2.9,2.4,76.15%,Beginner
0.1869937558516612,9.5,2.0,97.0%,Advanced
0.17097937585001402,5.6,4.6,54.1%,Beginner
0.204987652583424,9.8,3.6,93.2%,Advanced
0.07800300265327115,7.7,4.9,94.8%,Advanced
0.19310774216449336,4.1,1.1,100%,Advanced
0.4114271220544383,2.6,9.5,45.550000000000004%,Beginner
0.16293632740729655,1.8,3.4,100%,Advanced
0.4038534937633463,1.3,4.0,76.15%,Beginner
0.18852378698512406,4.4,9.1,93.0%,Advanced
0.12130938554263153,3.7,5.7,100%,Advanced
0.1321489261626244,2.8,8.9,96.6%,Advanced
0.17780311181925415,5.0,9.0,37.0%,Beginner
0.3362795176056362,9.4,2.0,48.699999999999996%,Beginner
0.27067704398151476,8.2,4.4,43.300000000000004%,Beginner
0.26825676715545177,5.5,9.4,32.95%,Beginner
0.14557946232990585,1.2,1.6,87.4%,Beginner
0.12209419153443786,7.2,9.2,87.2%,Advanced
0.22115294167890123,8.2,4.0,45.1%,Beginner
0.1775904981561641,7.0,9.5,87.0%,Advanced
0.18999748289653368,1.1,6.9,64.0%,Beginner
0.4121121338910505,3.4,3.4,69.4%,Beginner
0.06214888236922222,3.4,6.1,100%,Advanced
0.3349254374968665,7.1,5.1,45.1%,Beginner
0.10445896880560011,3.3,1.5,100%,Advanced
0.13502474739086967,4.1,8.1,95.6%,Advanced
0.12559870415237046,2.6,2.4,77.5%,Beginner
0.16027675711483508,9.9,5.7,29.799999999999997%,Beginner
0.31203117025522015,6.3,6.9,40.6%,Beginner
0.0966417726474546,4.1,4.4,100%,Advanced
0.07601641933550934,6.2,5.8,96.0%,Advanced
0.2046374774941992,8.3,5.1,93.2%,Advanced
0.13141821782979662,8.5,4.8,93.4%,Advanced
0.29424995230189027,3.4,3.0,71.2%,Beginner
0.14233722611616698,5.1,9.6,90.6%,Advanced
0.25153924353743157,3.9,3.9,100%,Advanced
0.32787871503176763,3.1,7.8,50.949999999999996%,Beginner
0.105775207400565,1.2,3.1,100%,Advanced
0.13880226440896892,8.1,1.4,100%,Advanced
0.13253998159541902,5.4,3.0,100%,Advanced
0.33765420523187367,8.0,1.1,59.050000000000004%,Beginner
0.1525570454404493,2.1,9.7,46.900000000000006%,Beginner
0.2952196429019606,3.2,9.7,41.95%,Beginner
0.10159657976731676,1.3,8.7,55.0%,Beginner
0.1301173284588799,7.2,1.5,100%,Advanced
0.37896250703194917,8.8,1.3,54.55%,Beginner
0.12935229324819764,4.3,9.0,93.4%,Advanced
0.17750377484993837,5.6,6.9,43.75%,Beginner
0.13997390333266266,7.7,6.5,91.6%,Advanced
0.10468677782463248,1.8,7.9,56.349999999999994%,Beginner
0.21689182459055611,9.6,4.3,92.2%,Advanced
0.12725232796361677,9.1,4.5,38.800000000000004%,Beginner
0.12763583224894426,9.0,6.2,31.60000000000001%,Beginner
0.23328365879675678,2.0,9.9,96.2%,Advanced
0.1841284125519288,7.7,6.7,91.2%,Advanced
0.1697763423669617,4.7,9.2,37.45%,Beginner
0.1134349974529869,7.9,5.8,38.35%,Beginner
0.42950201773197255,3.2,9.2,44.2%,Beginner
0.33338084074265906,8.6,6.3,32.95%,Beginner
0.10429409454241281,5.2,7.1,95.4%,Advanced
0.2673300917210334,3.9,8.7,43.300000000000004%,Beginner
0.29679071295350995,9.5,2.6,45.550000000000004%,Beginner
0.3181112510204273,4.0,4.7,60.85%,Beginner
0.15228332921618218,3.7,9.8,93.0%,Advanced
0.04585368224021089,8.2,10.0,83.6%,Advanced
0.08822825179715571,7.9,3.0,98.2%,Advanced
0.4194567297324354,5.8,3.9,56.35%,Beginner
0.12118474367144723,1.7,2.8,79.75%,Beginner
0.12875629958523827,5.5,1.2,100%,Advanced
0.28554604664162564,4.8,1.8,70.3%,Beginner
0.1524700702573984,2.9,2.2,100%,Advanced
0.21991393291265182,8.1,5.4,93.0%,Advanced
0.20497623129403808,3.3,7.0,99.4%,Advanced
0.28292402537878814,4.2,6.2,53.199999999999996%,Beginner
0.402597987978979,6.9,2.8,56.35%,Beginner
0.20724785849814373,2.5,5.5,64.0%,Beginner
0.3380148583897136,5.5,4.0,57.25%,Beginner
0.2514841018312542,3.2,7.3,99.0%,Advanced
0.29299316261761577,5.3,5.4,51.85%,Beginner
0.36796248190106856,1.2,2.3,84.25%,Beginner
0.14105965131564435,5.2,6.4,96.8%,Advanced
0.29475229317738805,4.4,6.2,72.89999999999999%,Intermediate
0.17675646644010895,4.4,9.0,93.2%,Advanced
0.31410480382320943,2.2,4.4,86.9%,Intermediate
0.20472718767610093,7.7,1.3,59.5%,Beginner
0.19321103197642034,8.9,2.3,49.6%,Beginner
0.2376229413801582,9.0,9.0,84.0%,Advanced
0.24139127942047572,1.7,6.7,100%,Advanced
0.21187865234694073,2.2,2.8,77.5%,Beginner
0.17721243790750887,6.9,3.5,99.2%,Advanced
0.32410468050602437,9.4,3.9,40.15%,Beginner
0.1882561392882799,5.2,9.5,33.85000000000001%,Beginner
0.3827919115576225,4.3,4.1,62.2%,Beginner
0.2446851028220901,6.0,9.5,89.0%,Advanced
0.12716272793531094,5.3,9.4,90.6%,Advanced
0.13293973885578847,7.9,6.6,59.25%,Intermediate
0.05148547253655033,7.3,1.0,100%,Advanced
0.22325454403988174,1.8,3.7,100%,Advanced
0.12449505842181241,4.6,5.8,99.2%,Advanced
0.10066652537042205,8.8,2.1,98.2%,Advanced
0.11207213138341944,4.4,4.5,100%,Advanced
0.19875457562926185,4.7,3.6,100%,Advanced
0.2083681035202977,2.4,3.7,100%,Advanced
0.12189831478130272,2.2,2.0,100%,Advanced
0.3800341841696595,6.5,1.7,63.1%,Beginner
0.3334984257257778,8.2,6.5,33.85000000000001%,Beginner
0.2079252890396147,1.1,6.5,65.80000000000001%,Beginner
0.22170584901219498,4.6,6.6,97.6%,Advanced
0.15323332055715677,3.1,2.0,100%,Advanced
0.43821163003262037,1.0,7.0,64.0%,Beginner
0.09402026003074888,2.2,9.3,97.0%,Advanced
0.12731008650350728,5.2,1.7,100%,Advanced
0.3460313061187871,5.8,6.0,46.9%,Beginner
0.13028919667311784,2.3,3.5,73.9%,Beginner
0.2135067703589255,4.9,6.5,97.2%,Advanced
0.11731129591153752,4.4,8.4,65.19999999999999%,Intermediate
0.06900810701310855,4.9,1.9,100%,Advanced
0.2075519670795286,9.5,5.3,90.4%,Advanced
0.1263788942504562,6.6,5.6,95.6%,Advanced
0.29813413388685145,2.8,6.8,56.800000000000004%,Beginner
0.2480498593484701,7.4,7.0,91.2%,Advanced
0.3621474300855691,8.3,2.7,50.5%,Beginner
0.25477048002366254,3.5,8.2,96.6%,Advanced
0.09575571385620225,5.9,4.5,99.2%,Advanced
0.1576328231037859,4.0,9.6,38.800000000000004%,Beginner
0.1543350339802634,6.4,5.6,46.0%,Beginner
0.1475937054392169,9.9,9.2,81.8%,Advanced
0.05032748957144692,2.0,6.9,100%,Advanced
0.2564908292192474,9.7,5.9,29.799999999999997%,Beginner
0.11261173516164723,9.0,1.2,99.6%,Advanced
0.39294352105634484,1.1,7.8,59.949999999999996%,Beginner
0.20854302927928478,3.3,6.3,100%,Advanced
0.36245906494099245,9.4,3.6,41.5%,Beginner
0.19949290208816464,1.2,6.2,100%,Advanced
0.38498603989557567,6.3,1.8,63.550000000000004%,Beginner
0.09263550984079394,9.6,2.1,96.6%,Advanced
0.3532827293786595,4.1,3.2,67.15%,Beginner
0.16338822919886076,2.3,9.9,45.1%,Beginner
0.22157234184783697,2.3,1.7,96.0%,Intermediate
0.16620081133506678,8.7,3.6,95.4%,Advanced
0.20406155823527844,9.4,9.1,83.0%,Advanced
0.16229737416698817,6.1,3.3,100%,Advanced
0.17673327369873715,1.9,6.7,61.300000000000004%,Beginner
0.1494653459876267,2.9,7.3,99.6%,Advanced
0.23492893111031496,1.8,7.6,57.699999999999996%,Beginner
0.1123920601597539,9.9,4.3,36.1%,Beginner
0.2176799143198676,5.0,4.1,100%,Advanced
0.23070259460095044,6.7,9.4,87.8%,Advanced
0.05908622100118636,4.7,6.5,97.6%,Advanced
0.1321411036423302,3.5,7.0,52.75%,Beginner
0.16146050878576712,7.3,7.8,32.05%,Beginner
